asset_id,name,value_raw,unit_raw,value_norm,unit_norm,confidence,source,te_reason
d31db26b-1fea-588c-a257-954a7ed88a7f,IsExternal,False,,0.0,,1.0,ifc,noop
d31db26b-1fea-588c-a257-954a7ed88a7f,Reference,STB d=30,,30.0,,1.0,ifc,noop
d31db26b-1fea-588c-a257-954a7ed88a7f,LoadBearing,True,,1.0,,1.0,ifc,noop
d31db26b-1fea-588c-a257-954a7ed88a7f,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
d31db26b-1fea-588c-a257-954a7ed88a7f,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
d31db26b-1fea-588c-a257-954a7ed88a7f,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
d31db26b-1fea-588c-a257-954a7ed88a7f,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
0d9cfc0f-bcdd-54b0-80af-49e60e358dfd,IsExternal,False,,0.0,,1.0,ifc,noop
0d9cfc0f-bcdd-54b0-80af-49e60e358dfd,Reference,STB d=30,,30.0,,1.0,ifc,noop
0d9cfc0f-bcdd-54b0-80af-49e60e358dfd,LoadBearing,True,,1.0,,1.0,ifc,noop
0d9cfc0f-bcdd-54b0-80af-49e60e358dfd,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
0d9cfc0f-bcdd-54b0-80af-49e60e358dfd,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
0d9cfc0f-bcdd-54b0-80af-49e60e358dfd,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
0d9cfc0f-bcdd-54b0-80af-49e60e358dfd,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
f1c00b63-4056-51d5-87c0-12a366f55909,IsExternal,False,,0.0,,1.0,ifc,noop
f1c00b63-4056-51d5-87c0-12a366f55909,Reference,STB d=30,,30.0,,1.0,ifc,noop
f1c00b63-4056-51d5-87c0-12a366f55909,LoadBearing,True,,1.0,,1.0,ifc,noop
f1c00b63-4056-51d5-87c0-12a366f55909,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
f1c00b63-4056-51d5-87c0-12a366f55909,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
f1c00b63-4056-51d5-87c0-12a366f55909,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
f1c00b63-4056-51d5-87c0-12a366f55909,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
a43f155e-43a8-5d08-970e-88ead8590072,IsExternal,False,,0.0,,1.0,ifc,noop
a43f155e-43a8-5d08-970e-88ead8590072,Reference,STB d=30,,30.0,,1.0,ifc,noop
a43f155e-43a8-5d08-970e-88ead8590072,LoadBearing,True,,1.0,,1.0,ifc,noop
a43f155e-43a8-5d08-970e-88ead8590072,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
a43f155e-43a8-5d08-970e-88ead8590072,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
a43f155e-43a8-5d08-970e-88ead8590072,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
a43f155e-43a8-5d08-970e-88ead8590072,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
a7a0d27d-6acf-563b-901e-0d24769372e7,IsExternal,False,,0.0,,1.0,ifc,noop
a7a0d27d-6acf-563b-901e-0d24769372e7,Reference,STB d=30,,30.0,,1.0,ifc,noop
a7a0d27d-6acf-563b-901e-0d24769372e7,LoadBearing,True,,1.0,,1.0,ifc,noop
a7a0d27d-6acf-563b-901e-0d24769372e7,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
a7a0d27d-6acf-563b-901e-0d24769372e7,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
a7a0d27d-6acf-563b-901e-0d24769372e7,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
a7a0d27d-6acf-563b-901e-0d24769372e7,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
cb1e60cd-fb9b-5330-9947-439b9c39e6ad,IsExternal,False,,0.0,,1.0,ifc,noop
cb1e60cd-fb9b-5330-9947-439b9c39e6ad,Reference,STB d=30,,30.0,,1.0,ifc,noop
cb1e60cd-fb9b-5330-9947-439b9c39e6ad,LoadBearing,True,,1.0,,1.0,ifc,noop
cb1e60cd-fb9b-5330-9947-439b9c39e6ad,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
cb1e60cd-fb9b-5330-9947-439b9c39e6ad,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
cb1e60cd-fb9b-5330-9947-439b9c39e6ad,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
cb1e60cd-fb9b-5330-9947-439b9c39e6ad,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
7a9ed38c-27bc-54c0-82ce-c8c55587138c,IsExternal,False,,0.0,,1.0,ifc,noop
7a9ed38c-27bc-54c0-82ce-c8c55587138c,Reference,STB d=30,,30.0,,1.0,ifc,noop
7a9ed38c-27bc-54c0-82ce-c8c55587138c,LoadBearing,True,,1.0,,1.0,ifc,noop
7a9ed38c-27bc-54c0-82ce-c8c55587138c,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
7a9ed38c-27bc-54c0-82ce-c8c55587138c,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
7a9ed38c-27bc-54c0-82ce-c8c55587138c,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
7a9ed38c-27bc-54c0-82ce-c8c55587138c,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
f0e83059-ebdd-5b26-91f2-39c9ad781267,IsExternal,False,,0.0,,1.0,ifc,noop
f0e83059-ebdd-5b26-91f2-39c9ad781267,Reference,STB d=30,,30.0,,1.0,ifc,noop
f0e83059-ebdd-5b26-91f2-39c9ad781267,LoadBearing,True,,1.0,,1.0,ifc,noop
f0e83059-ebdd-5b26-91f2-39c9ad781267,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
f0e83059-ebdd-5b26-91f2-39c9ad781267,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
f0e83059-ebdd-5b26-91f2-39c9ad781267,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
f0e83059-ebdd-5b26-91f2-39c9ad781267,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
7a92940c-2b05-5232-98d9-6f3289e9323d,IsExternal,False,,0.0,,1.0,ifc,noop
7a92940c-2b05-5232-98d9-6f3289e9323d,Reference,STB d=30,,30.0,,1.0,ifc,noop
7a92940c-2b05-5232-98d9-6f3289e9323d,LoadBearing,True,,1.0,,1.0,ifc,noop
7a92940c-2b05-5232-98d9-6f3289e9323d,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
7a92940c-2b05-5232-98d9-6f3289e9323d,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
7a92940c-2b05-5232-98d9-6f3289e9323d,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
7a92940c-2b05-5232-98d9-6f3289e9323d,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
5ab90e48-a210-5ffd-a1f2-dacaa6ae4877,IsExternal,False,,0.0,,1.0,ifc,noop
5ab90e48-a210-5ffd-a1f2-dacaa6ae4877,Reference,STB d=30,,30.0,,1.0,ifc,noop
5ab90e48-a210-5ffd-a1f2-dacaa6ae4877,LoadBearing,True,,1.0,,1.0,ifc,noop
5ab90e48-a210-5ffd-a1f2-dacaa6ae4877,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
5ab90e48-a210-5ffd-a1f2-dacaa6ae4877,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
5ab90e48-a210-5ffd-a1f2-dacaa6ae4877,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
5ab90e48-a210-5ffd-a1f2-dacaa6ae4877,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
7a3b87d8-2989-55c4-a52e-c66d6895f54b,IsExternal,False,,0.0,,1.0,ifc,noop
7a3b87d8-2989-55c4-a52e-c66d6895f54b,Reference,STB d=30,,30.0,,1.0,ifc,noop
7a3b87d8-2989-55c4-a52e-c66d6895f54b,LoadBearing,True,,1.0,,1.0,ifc,noop
7a3b87d8-2989-55c4-a52e-c66d6895f54b,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
7a3b87d8-2989-55c4-a52e-c66d6895f54b,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
7a3b87d8-2989-55c4-a52e-c66d6895f54b,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
7a3b87d8-2989-55c4-a52e-c66d6895f54b,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
c7839724-5ae6-5b83-8ce4-fde72344b1c3,IsExternal,False,,0.0,,1.0,ifc,noop
c7839724-5ae6-5b83-8ce4-fde72344b1c3,Reference,STB d=30,,30.0,,1.0,ifc,noop
c7839724-5ae6-5b83-8ce4-fde72344b1c3,LoadBearing,True,,1.0,,1.0,ifc,noop
c7839724-5ae6-5b83-8ce4-fde72344b1c3,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
c7839724-5ae6-5b83-8ce4-fde72344b1c3,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
c7839724-5ae6-5b83-8ce4-fde72344b1c3,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
c7839724-5ae6-5b83-8ce4-fde72344b1c3,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
1027a642-267f-54e3-b6bc-502605c01252,IsExternal,False,,0.0,,1.0,ifc,noop
1027a642-267f-54e3-b6bc-502605c01252,Reference,STB d=30,,30.0,,1.0,ifc,noop
1027a642-267f-54e3-b6bc-502605c01252,LoadBearing,True,,1.0,,1.0,ifc,noop
1027a642-267f-54e3-b6bc-502605c01252,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
1027a642-267f-54e3-b6bc-502605c01252,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
1027a642-267f-54e3-b6bc-502605c01252,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
1027a642-267f-54e3-b6bc-502605c01252,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
ee31dd35-2d29-5885-a10b-c888b0f9f0be,IsExternal,False,,0.0,,1.0,ifc,noop
ee31dd35-2d29-5885-a10b-c888b0f9f0be,Reference,STB d=30,,30.0,,1.0,ifc,noop
ee31dd35-2d29-5885-a10b-c888b0f9f0be,LoadBearing,True,,1.0,,1.0,ifc,noop
ee31dd35-2d29-5885-a10b-c888b0f9f0be,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
ee31dd35-2d29-5885-a10b-c888b0f9f0be,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
ee31dd35-2d29-5885-a10b-c888b0f9f0be,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
ee31dd35-2d29-5885-a10b-c888b0f9f0be,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
bea5b92c-b331-532f-b4a1-70d9f4638e8a,IsExternal,False,,0.0,,1.0,ifc,noop
bea5b92c-b331-532f-b4a1-70d9f4638e8a,Reference,STB d=30,,30.0,,1.0,ifc,noop
bea5b92c-b331-532f-b4a1-70d9f4638e8a,LoadBearing,True,,1.0,,1.0,ifc,noop
bea5b92c-b331-532f-b4a1-70d9f4638e8a,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
bea5b92c-b331-532f-b4a1-70d9f4638e8a,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
bea5b92c-b331-532f-b4a1-70d9f4638e8a,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
bea5b92c-b331-532f-b4a1-70d9f4638e8a,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
156203d5-6e85-56aa-94a6-e1d1a45a3cad,IsExternal,False,,0.0,,1.0,ifc,noop
156203d5-6e85-56aa-94a6-e1d1a45a3cad,Reference,STB d=30,,30.0,,1.0,ifc,noop
156203d5-6e85-56aa-94a6-e1d1a45a3cad,LoadBearing,True,,1.0,,1.0,ifc,noop
156203d5-6e85-56aa-94a6-e1d1a45a3cad,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
156203d5-6e85-56aa-94a6-e1d1a45a3cad,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
156203d5-6e85-56aa-94a6-e1d1a45a3cad,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
156203d5-6e85-56aa-94a6-e1d1a45a3cad,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
60696ae4-d582-5e2c-815f-16e3d3cb5139,IsExternal,False,,0.0,,1.0,ifc,noop
60696ae4-d582-5e2c-815f-16e3d3cb5139,Reference,STB d=30,,30.0,,1.0,ifc,noop
60696ae4-d582-5e2c-815f-16e3d3cb5139,LoadBearing,True,,1.0,,1.0,ifc,noop
60696ae4-d582-5e2c-815f-16e3d3cb5139,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
60696ae4-d582-5e2c-815f-16e3d3cb5139,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
60696ae4-d582-5e2c-815f-16e3d3cb5139,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
60696ae4-d582-5e2c-815f-16e3d3cb5139,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
67242b5f-dd55-503e-bd2b-956465a04cd7,IsExternal,False,,0.0,,1.0,ifc,noop
67242b5f-dd55-503e-bd2b-956465a04cd7,Reference,STB d=30,,30.0,,1.0,ifc,noop
67242b5f-dd55-503e-bd2b-956465a04cd7,LoadBearing,True,,1.0,,1.0,ifc,noop
67242b5f-dd55-503e-bd2b-956465a04cd7,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
67242b5f-dd55-503e-bd2b-956465a04cd7,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
67242b5f-dd55-503e-bd2b-956465a04cd7,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
67242b5f-dd55-503e-bd2b-956465a04cd7,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
bf50eb0f-601e-57d8-9017-efef4c2862e5,IsExternal,False,,0.0,,1.0,ifc,noop
bf50eb0f-601e-57d8-9017-efef4c2862e5,Reference,STB d=30,,30.0,,1.0,ifc,noop
bf50eb0f-601e-57d8-9017-efef4c2862e5,LoadBearing,True,,1.0,,1.0,ifc,noop
bf50eb0f-601e-57d8-9017-efef4c2862e5,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
bf50eb0f-601e-57d8-9017-efef4c2862e5,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
bf50eb0f-601e-57d8-9017-efef4c2862e5,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
bf50eb0f-601e-57d8-9017-efef4c2862e5,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
f5b6c3c9-b52e-5329-9f5c-c1a0f7af36e2,IsExternal,False,,0.0,,1.0,ifc,noop
f5b6c3c9-b52e-5329-9f5c-c1a0f7af36e2,Reference,STB d=30,,30.0,,1.0,ifc,noop
f5b6c3c9-b52e-5329-9f5c-c1a0f7af36e2,LoadBearing,True,,1.0,,1.0,ifc,noop
f5b6c3c9-b52e-5329-9f5c-c1a0f7af36e2,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
f5b6c3c9-b52e-5329-9f5c-c1a0f7af36e2,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
f5b6c3c9-b52e-5329-9f5c-c1a0f7af36e2,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
f5b6c3c9-b52e-5329-9f5c-c1a0f7af36e2,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
4a2e7c31-f30b-5881-ab48-fb73bc67ec31,IsExternal,False,,0.0,,1.0,ifc,noop
4a2e7c31-f30b-5881-ab48-fb73bc67ec31,Reference,STB d=30,,30.0,,1.0,ifc,noop
4a2e7c31-f30b-5881-ab48-fb73bc67ec31,LoadBearing,True,,1.0,,1.0,ifc,noop
4a2e7c31-f30b-5881-ab48-fb73bc67ec31,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
4a2e7c31-f30b-5881-ab48-fb73bc67ec31,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
4a2e7c31-f30b-5881-ab48-fb73bc67ec31,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
4a2e7c31-f30b-5881-ab48-fb73bc67ec31,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
a638eb10-6cb9-5e16-b2b8-c5f3f5fea790,IsExternal,False,,0.0,,1.0,ifc,noop
a638eb10-6cb9-5e16-b2b8-c5f3f5fea790,Reference,STB d=30,,30.0,,1.0,ifc,noop
a638eb10-6cb9-5e16-b2b8-c5f3f5fea790,LoadBearing,True,,1.0,,1.0,ifc,noop
a638eb10-6cb9-5e16-b2b8-c5f3f5fea790,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
a638eb10-6cb9-5e16-b2b8-c5f3f5fea790,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
a638eb10-6cb9-5e16-b2b8-c5f3f5fea790,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
a638eb10-6cb9-5e16-b2b8-c5f3f5fea790,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
aa6ef170-e315-5979-a029-dfdddcf856f2,IsExternal,False,,0.0,,1.0,ifc,noop
aa6ef170-e315-5979-a029-dfdddcf856f2,Reference,STB d=30,,30.0,,1.0,ifc,noop
aa6ef170-e315-5979-a029-dfdddcf856f2,LoadBearing,True,,1.0,,1.0,ifc,noop
aa6ef170-e315-5979-a029-dfdddcf856f2,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
aa6ef170-e315-5979-a029-dfdddcf856f2,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
aa6ef170-e315-5979-a029-dfdddcf856f2,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
aa6ef170-e315-5979-a029-dfdddcf856f2,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
2b4fd7e4-74df-5d7d-b77b-d70d575287d0,IsExternal,False,,0.0,,1.0,ifc,noop
2b4fd7e4-74df-5d7d-b77b-d70d575287d0,Reference,STB d=30,,30.0,,1.0,ifc,noop
2b4fd7e4-74df-5d7d-b77b-d70d575287d0,LoadBearing,True,,1.0,,1.0,ifc,noop
2b4fd7e4-74df-5d7d-b77b-d70d575287d0,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
2b4fd7e4-74df-5d7d-b77b-d70d575287d0,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
2b4fd7e4-74df-5d7d-b77b-d70d575287d0,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
2b4fd7e4-74df-5d7d-b77b-d70d575287d0,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
2f58588a-d879-5ffb-a5d9-540f25dc8e4b,IsExternal,False,,0.0,,1.0,ifc,noop
2f58588a-d879-5ffb-a5d9-540f25dc8e4b,Reference,STB d=30,,30.0,,1.0,ifc,noop
2f58588a-d879-5ffb-a5d9-540f25dc8e4b,LoadBearing,True,,1.0,,1.0,ifc,noop
2f58588a-d879-5ffb-a5d9-540f25dc8e4b,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
2f58588a-d879-5ffb-a5d9-540f25dc8e4b,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
2f58588a-d879-5ffb-a5d9-540f25dc8e4b,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
2f58588a-d879-5ffb-a5d9-540f25dc8e4b,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
60956258-625f-51b6-9218-ebfcf2c9e0f6,IsExternal,False,,0.0,,1.0,ifc,noop
60956258-625f-51b6-9218-ebfcf2c9e0f6,Reference,STB d=30,,30.0,,1.0,ifc,noop
60956258-625f-51b6-9218-ebfcf2c9e0f6,LoadBearing,True,,1.0,,1.0,ifc,noop
60956258-625f-51b6-9218-ebfcf2c9e0f6,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
60956258-625f-51b6-9218-ebfcf2c9e0f6,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
60956258-625f-51b6-9218-ebfcf2c9e0f6,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
60956258-625f-51b6-9218-ebfcf2c9e0f6,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
82c2eaf7-b308-544e-a2c2-439ece94b27a,IsExternal,False,,0.0,,1.0,ifc,noop
82c2eaf7-b308-544e-a2c2-439ece94b27a,Reference,STB d=30,,30.0,,1.0,ifc,noop
82c2eaf7-b308-544e-a2c2-439ece94b27a,LoadBearing,True,,1.0,,1.0,ifc,noop
82c2eaf7-b308-544e-a2c2-439ece94b27a,Length,3405.82826312155,,3405.82826312155,m,1.0,ifc,assume_m
82c2eaf7-b308-544e-a2c2-439ece94b27a,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
82c2eaf7-b308-544e-a2c2-439ece94b27a,OuterSurfaceArea,10531.2254437117,,10531.2254437117,m²,1.0,ifc,assume_m2
82c2eaf7-b308-544e-a2c2-439ece94b27a,GrossVolume,0.240732387110474,,0.240732387110474,m³,1.0,ifc,assume_m3
6c5ba7c1-3833-51bf-a7a6-261d000d05a5,IsExternal,False,,0.0,,1.0,ifc,noop
6c5ba7c1-3833-51bf-a7a6-261d000d05a5,Reference,STB d=30,,30.0,,1.0,ifc,noop
6c5ba7c1-3833-51bf-a7a6-261d000d05a5,LoadBearing,True,,1.0,,1.0,ifc,noop
6c5ba7c1-3833-51bf-a7a6-261d000d05a5,Length,3500.0,,3500.0,m,1.0,ifc,assume_m
6c5ba7c1-3833-51bf-a7a6-261d000d05a5,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
6c5ba7c1-3833-51bf-a7a6-261d000d05a5,OuterSurfaceArea,10822.4156373664,,10822.4156373664,m²,1.0,ifc,assume_m2
6c5ba7c1-3833-51bf-a7a6-261d000d05a5,GrossVolume,0.247388678991824,,0.247388678991824,m³,1.0,ifc,assume_m3
ab49b11f-df51-5a15-9e2c-9bca8a5144f8,IsExternal,False,,0.0,,1.0,ifc,noop
ab49b11f-df51-5a15-9e2c-9bca8a5144f8,Reference,STB d=30,,30.0,,1.0,ifc,noop
ab49b11f-df51-5a15-9e2c-9bca8a5144f8,LoadBearing,True,,1.0,,1.0,ifc,noop
ab49b11f-df51-5a15-9e2c-9bca8a5144f8,Length,3500.0,,3500.0,m,1.0,ifc,assume_m
ab49b11f-df51-5a15-9e2c-9bca8a5144f8,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
ab49b11f-df51-5a15-9e2c-9bca8a5144f8,OuterSurfaceArea,10822.4156373664,,10822.4156373664,m²,1.0,ifc,assume_m2
ab49b11f-df51-5a15-9e2c-9bca8a5144f8,GrossVolume,0.247388678991824,,0.247388678991824,m³,1.0,ifc,assume_m3
1681114a-d847-5d61-b115-64820ae7acca,IsExternal,False,,0.0,,1.0,ifc,noop
1681114a-d847-5d61-b115-64820ae7acca,Reference,STB d=30,,30.0,,1.0,ifc,noop
1681114a-d847-5d61-b115-64820ae7acca,LoadBearing,True,,1.0,,1.0,ifc,noop
1681114a-d847-5d61-b115-64820ae7acca,Length,3500.0,,3500.0,m,1.0,ifc,assume_m
1681114a-d847-5d61-b115-64820ae7acca,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
1681114a-d847-5d61-b115-64820ae7acca,OuterSurfaceArea,10822.4156373664,,10822.4156373664,m²,1.0,ifc,assume_m2
1681114a-d847-5d61-b115-64820ae7acca,GrossVolume,0.247388678991824,,0.247388678991824,m³,1.0,ifc,assume_m3
3e5e7f94-bac4-579c-939a-120f9d4e23f9,IsExternal,False,,0.0,,1.0,ifc,noop
3e5e7f94-bac4-579c-939a-120f9d4e23f9,Reference,STB d=30,,30.0,,1.0,ifc,noop
3e5e7f94-bac4-579c-939a-120f9d4e23f9,LoadBearing,True,,1.0,,1.0,ifc,noop
3e5e7f94-bac4-579c-939a-120f9d4e23f9,Length,3500.0,,3500.0,m,1.0,ifc,assume_m
3e5e7f94-bac4-579c-939a-120f9d4e23f9,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
3e5e7f94-bac4-579c-939a-120f9d4e23f9,OuterSurfaceArea,10822.4156373664,,10822.4156373664,m²,1.0,ifc,assume_m2
3e5e7f94-bac4-579c-939a-120f9d4e23f9,GrossVolume,0.247388678991824,,0.247388678991824,m³,1.0,ifc,assume_m3
e680b660-4d3b-51e4-a09e-30b2c91cbfa1,IsExternal,False,,0.0,,1.0,ifc,noop
e680b660-4d3b-51e4-a09e-30b2c91cbfa1,Reference,STB d=30,,30.0,,1.0,ifc,noop
e680b660-4d3b-51e4-a09e-30b2c91cbfa1,LoadBearing,True,,1.0,,1.0,ifc,noop
e680b660-4d3b-51e4-a09e-30b2c91cbfa1,Length,3500.0,,3500.0,m,1.0,ifc,assume_m
e680b660-4d3b-51e4-a09e-30b2c91cbfa1,CrossSectionArea,0.760754263748312,,0.760754263748312,m²,1.0,ifc,assume_m2
e680b660-4d3b-51e4-a09e-30b2c91cbfa1,OuterSurfaceArea,10822.4156373664,,10822.4156373664,m²,1.0,ifc,assume_m2
e680b660-4d3b-51e4-a09e-30b2c91cbfa1,GrossVolume,0.247388678991824,,0.247388678991824,m³,1.0,ifc,assume_m3
b0404aed-a664-58b7-a0ae-045f8573f2ba,IsExternal,False,,0.0,,1.0,ifc,noop
